model,animation_id,phase_ordinal,activation_animation_s,deactivation_animation_s,response,status,calibrated,gameplay_validated,timeline_source_sha256,attack_param_ids,source_references
c5000,200003035,1,2.333333254,2.700000048,unverified,extracted_unverified,false,false,37980f422ed2faa58942d7eab4bc4a7ff51f2618f7e5afd4773f4965e47a654a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5000,200003035,2,2.900000095,3.266666651,unverified,extracted_unverified,false,false,37980f422ed2faa58942d7eab4bc4a7ff51f2618f7e5afd4773f4965e47a654a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5000,200003036,0,0.533333361,0.800000012,unverified,extracted_unverified,false,false,37980f422ed2faa58942d7eab4bc4a7ff51f2618f7e5afd4773f4965e47a654a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5000,200003037,0,0.466666669,0.833333313,unverified,extracted_unverified,false,false,37980f422ed2faa58942d7eab4bc4a7ff51f2618f7e5afd4773f4965e47a654a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100012900,0,4.133333206,6.900000095,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020001,0,0.000000000,2.000000000,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020003,0,4.133333206,6.900000095,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020004,0,0.000000000,0.833333313,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020004,1,2.833333254,3.333333254,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020004,2,5.933333397,6.833333492,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020005,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020021,0,0.000000000,2.666666746,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020026,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020028,0,0.000000000,1.600000024,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020030,0,0.000000000,2.000000000,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020031,0,0.000000000,2.000000000,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020032,0,0.000000000,1.833333373,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020033,0,0.000000000,1.666666627,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020034,0,0.000000000,1.500000000,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020035,0,0.000000000,2.033333302,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020036,0,0.000000000,1.833333373,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020037,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020038,0,0.000000000,2.166666746,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100020039,0,0.000000000,2.666666746,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,100021003,0,0.000000000,3.333333254,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020005,0,2.233333349,3.400000095,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020006,0,0.000000000,1.500000000,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020007,0,1.100000024,2.333333254,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020007,1,3.033333302,3.966666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020008,0,0.000000000,4.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020011,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020012,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020013,0,0.200000003,0.766666651,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020014,0,0.733333349,1.299999952,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020015,0,1.233333349,2.766666651,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020016,0,0.866666675,2.900000095,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020017,0,0.000000000,3.566666603,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020018,0,0.899999976,1.299999952,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020021,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020022,0,0.000000000,3.466666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020026,0,0.000000000,2.166666746,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020030,0,0.800000012,0.966666639,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020030,1,1.700000048,1.966666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020035,0,0.600000024,1.033333302,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020035,1,2.133333445,2.966666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020036,0,0.500000000,1.033333302,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020036,1,2.200000048,2.966666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,200020037,0,0.000000000,3.566666603,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020011,0,0.333333343,4.800000191,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020015,0,0.766666651,1.299999952,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020017,0,1.066666722,1.933333278,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020017,1,3.099999905,4.133333206,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020017,2,4.933333397,5.433333397,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020019,0,1.733333349,1.966666698,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020020,0,2.000000000,2.266666651,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020022,0,0.666666687,0.933333337,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5010,300020023,0,0.833333313,1.366666675,unverified,extracted_unverified,false,false,57b02c89d714c4b27d75bd52d892ee11666f65dfff4702ff481cb9b02b24c99d,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,402,0,0.433333337,0.800000012,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3000,0,1.066666722,1.299999952,parry,classified_estimate,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3000,1,2.233333349,2.466666698,parry,classified_estimate,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3001,0,1.000000000,1.233333349,parry,classified_estimate,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3002,0,0.866666675,1.299999952,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3003,0,1.166666627,1.366666675,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3004,0,1.033333302,1.566666722,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3010,0,1.299999952,1.633333325,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,3015,0,1.000000000,1.233333349,parry,classified_estimate,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,20004,0,0.433333337,0.800000012,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,100003000,0,1.066666722,1.299999952,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,100003000,1,2.233333349,2.466666698,unverified,extracted_unverified,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c5020,100003001,0,1.000000000,1.233333349,parry,classified_estimate,false,false,8ccdf9e2c8da507dcb90cb6f51e2f8843c7741e871acf0f353c2bbc490d5bb1a,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
